idx_node avai
629 0
629 0.0000486481
629 0.0000312571
629 0.000115492
629 0
629 0
629 0
629 0
629 0
629 0
629 0
629 0
629 0
629 0
630 0
630 0.0000486118
630 0.0000312384
630 0.000115403
630 0
630 0
630 0
630 0
630 0
630 0
630 0
630 0
630 0
630 0
632 0
632 0.0000486226
632 0.000031244
632 0.00011543
632 0
632 0
632 0
632 0
632 0
632 0
632 0
632 0
632 0
632 0
633 0
633 0.0000486616
633 0.000031264
633 0.000115525
633 0
633 0
633 0
633 0
633 0
633 0
633 0
633 0
633 0
633 0
634 0
634 0.0000486348
634 0.0000312503
634 0.000115459
634 0
634 0
634 0
634 0
634 0
634 0
634 0
634 0
634 0
634 0
635 0
635 0
635 0.00000106592
635 0.0000224235
635 0
635 0
635 0
635 0
635 0
635 0
635 0
635 0
635 0
635 0
636 0
636 0
636 0.00000106592
636 0.0000224235
636 0
636 0
636 0
636 0
636 0
636 0
636 0
636 0
636 0
636 0
637 0
637 0.0000486168
637 0.000031241
637 0.000115416
637 0
637 0
637 0
637 0
637 0
637 0
637 0
637 0
637 0
637 0
638 0
638 0.0000486318
638 0.0000312487
638 0.000115452
638 0
638 0
638 0
638 0
638 0
638 0
638 0
638 0
638 0
638 0
639 0
639 0
639 0.00000106592
639 0.0000224235
639 0
639 0
639 0
639 0
639 0
639 0
639 0
639 0
639 0
639 0
640 0
640 0
640 0.00000106592
640 0.0000224235
640 0
640 0
640 0
640 0
640 0
640 0
640 0
640 0
640 0
640 0
641 0
641 0
641 0.00000106592
641 0.0000224235
641 0
641 0
641 0
641 0
641 0
641 0
641 0
641 0
641 0
641 0
642 0
642 0.0000486042
642 0.0000312345
642 0.000115385
642 0
642 0
642 0
642 0
642 0
642 0
642 0
642 0
642 0
642 0
644 0
644 0.0000486483
644 0.0000312572
644 0.000115492
644 0
644 0
644 0
644 0
644 0
644 0
644 0
644 0
644 0
644 0
659 0
659 0.000048609
659 0.000031237
659 0.000115396
659 0
659 0
659 0
659 0
659 0
659 0
659 0
659 0
659 0
659 0
660 0
660 0.0000325059
660 0.0000212438
660 0.0000845875
660 0
660 0
660 0
660 0
660 0
660 0
660 0
660 0
660 0
660 0
661 0
661 0
661 0.00000106592
661 0.0000224235
661 0
661 0
661 0
661 0
661 0
661 0
661 0
661 0
661 0
661 0
662 0
662 0.0000485943
662 0.0000312294
662 0.00011536
662 0
662 0
662 0
662 0
662 0
662 0
662 0
662 0
662 0
662 0
663 0
663 0
663 0.00000106592
663 0.0000224235
663 0
663 0
663 0
663 0
663 0
663 0
663 0
663 0
663 0
663 0
664 0
664 0
664 0.00000106592
664 0.0000224235
664 0
664 0
664 0
664 0
664 0
664 0
664 0
664 0
664 0
664 0
665 0
665 0.0000486276
665 0.0000312465
665 0.000115442
665 0
665 0
665 0
665 0
665 0
665 0
665 0
665 0
665 0
665 0
666 0
666 0
666 0.00000106592
666 0.0000224235
666 0
666 0
666 0
666 0
666 0
666 0
666 0
666 0
666 0
666 0
667 0
667 0
667 0.00000106592
667 0.0000224235
667 0
667 0
667 0
667 0
667 0
667 0
667 0
667 0
667 0
667 0
668 0
668 0
668 0.00000106592
668 0.0000224235
668 0
668 0
668 0
668 0
668 0
668 0
668 0
668 0
668 0
668 0
669 0
669 0
669 0.00000106592
669 0.0000224235
669 0
669 0
669 0
669 0
669 0
669 0
669 0
669 0
669 0
669 0
670 0
670 0
670 0.00000106592
670 0.0000224235
670 0
670 0
670 0
670 0
670 0
670 0
670 0
670 0
670 0
670 0
672 0
672 0
672 0.00000106592
672 0.0000224235
672 0
672 0
672 0
672 0
672 0
672 0
672 0
672 0
672 0
672 0
674 0
674 0
674 0.00000106592
674 0.0000224235
674 0
674 0
674 0
674 0
674 0
674 0
674 0
674 0
674 0
674 0
675 0
675 0.0000323908
675 0.0000211738
675 0.0000843601
675 0
675 0
675 0
675 0
675 0
675 0
675 0
675 0
675 0
675 0
676 0
676 0
676 0.00000106592
676 0.0000224235
676 0
676 0
676 0
676 0
676 0
676 0
676 0
676 0
676 0
676 0
677 0
677 0.0000321665
677 0.0000210348
677 0.0000839304
677 0
677 0
677 0
677 0
677 0
677 0
677 0
677 0
677 0
677 0
678 0
678 0.0000485805
678 0.0000312224
678 0.000115327
678 0
678 0
678 0
678 0
678 0
678 0
678 0
678 0
678 0
678 0
679 0
679 0.0000325977
679 0.0000213018
679 0.000084758
679 0
679 0
679 0
679 0
679 0
679 0
679 0
679 0
679 0
679 0
680 0
680 0
680 0.00000106592
680 0.0000224235
680 0
680 0
680 0
680 0
680 0
680 0
680 0
680 0
680 0
680 0
681 0
681 0.0000486207
681 0.000031243
681 0.000115425
681 0
681 0
681 0
681 0
681 0
681 0
681 0
681 0
681 0
681 0
682 0
682 0
682 0.00000106592
682 0.0000224235
682 0
682 0
682 0
682 0
682 0
682 0
682 0
682 0
682 0
682 0
683 0
683 0.0000485979
683 0.0000312313
683 0.000115369
683 0
683 0
683 0
683 0
683 0
683 0
683 0
683 0
683 0
683 0
684 0
684 0
684 0.00000106592
684 0.0000224235
684 0
684 0
684 0
684 0
684 0
684 0
684 0
684 0
684 0
684 0
687 0
687 0.00000851813
687 0.00000148302
687 0
687 0
687 0
687 0
687 0
687 0
687 0
687 0
687 0
687 0
687 0
688 0
688 0.0000485614
688 0.0000312126
688 0.00011528
688 0
688 0
688 0
688 0
688 0
688 0
688 0
688 0
688 0
688 0
689 0
689 0
689 0.00000106592
689 0.0000224235
689 0
689 0
689 0
689 0
689 0
689 0
689 0
689 0
689 0
689 0
691 0
691 0.0000324833
691 0.0000212325
691 0.0000845311
691 0
691 0
691 0
691 0
691 0
691 0
691 0
691 0
691 0
691 0
692 0
692 0.0000486109
692 0.000031238
692 0.000115401
692 0
692 0
692 0
692 0
692 0
692 0
692 0
692 0
692 0
692 0
693 0
693 0
693 0.00000106592
693 0.0000224235
693 0
693 0
693 0
693 0
693 0
693 0
693 0
693 0
693 0
693 0
694 0
694 0.000426946
694 0.000136025
694 0
694 0
694 0
694 0
694 0
694 0
694 0
694 0
694 0
694 0
694 0
695 0
695 0.0000322473
695 0.0000210859
695 0.0000840796
695 0
695 0
695 0
695 0
695 0
695 0
695 0
695 0
695 0
695 0
696 0
696 0
696 0.00000106592
696 0.0000224235
696 0
696 0
696 0
696 0
696 0
696 0
696 0
696 0
696 0
696 0
697 0
697 0
697 0.00000106592
697 0.0000224235
697 0
697 0
697 0
697 0
697 0
697 0
697 0
697 0
697 0
697 0
698 0
698 0.0000485811
698 0.0000312226
698 0.000115328
698 0
698 0
698 0
698 0
698 0
698 0
698 0
698 0
698 0
698 0
699 0
699 0.0000327017
699 0.0000213678
699 0.0000849503
699 0
699 0
699 0
699 0
699 0
699 0
699 0
699 0
699 0
699 0
700 0
700 0.0000219191
700 0.0000114113
700 0.0000385252
700 0
700 0
700 0
700 0
700 0
700 0
700 0
700 0
700 0
700 0
701 0
701 0.0000423983
701 0.0000215441
701 0.0000789004
701 0
701 0
701 0
701 0
701 0
701 0
701 0
701 0
701 0
701 0
702 0
702 0.0000485346
702 0.0000311988
702 0.000115215
702 0
702 0
702 0
702 0
702 0
702 0
702 0
702 0
702 0
702 0
703 0
703 0.0000485557
703 0.0000312096
703 0.000115267
703 0
703 0
703 0
703 0
703 0
703 0
703 0
703 0
703 0
703 0
704 0
704 0.0000320866
704 0.000020987
704 0.0000837687
704 0
704 0
704 0
704 0
704 0
704 0
704 0
704 0
704 0
704 0
705 0
705 0.0000318156
705 0.0000208183
705 0.0000832526
705 0
705 0
705 0
705 0
705 0
705 0
705 0
705 0
705 0
705 0
706 0
706 0.000032582
706 0.0000212952
706 0.0000847125
706 0
706 0
706 0
706 0
706 0
706 0
706 0
706 0
706 0
706 0
707 0
707 0.0000210698
707 0.00000130209
707 0
707 0
707 0
707 0
707 0
707 0
707 0
707 0
707 0
707 0
707 0
708 0
708 0.0000192217
708 0.00000147508
708 0
708 0
708 0
708 0
708 0
708 0
708 0
708 0
708 0
708 0
708 0
709 0
709 0.0000485935
709 0.000031229
709 0.000115359
709 0
709 0
709 0
709 0
709 0
709 0
709 0
709 0
709 0
709 0
710 0
710 0.000246473
710 0.000120393
710 0
710 0
710 0
710 0
710 0
710 0
710 0
710 0
710 0
710 0
710 0
711 0
711 0.0000713023
711 0.000000579595
711 0
711 0
711 0
711 0
711 0
711 0
711 0
711 0
711 0
711 0
711 0
712 0
712 0.0000328143
712 0.0000214394
712 0.0000851569
712 0
712 0
712 0
712 0
712 0
712 0
712 0
712 0
712 0
712 0
713 0
713 0.000020982
713 0.00000130364
713 0
713 0
713 0
713 0
713 0
713 0
713 0
713 0
713 0
713 0
713 0
714 0
714 0.0000323418
714 0.0000211458
714 0.0000842546
714 0
714 0
714 0
714 0
714 0
714 0
714 0
714 0
714 0
714 0
715 0
